fecha,pm10
2018-01-18 06:59:59+00:00,67.7
2018-01-18 07:59:59+00:00,91.5
2018-01-18 08:59:59+00:00,94.4
2018-01-18 09:59:59+00:00,78.09999999999998
2018-01-18 10:59:59+00:00,64.2
2018-01-18 11:59:59+00:00,71.6
2018-01-18 12:59:59+00:00,35.7
2018-01-18 13:59:59+00:00,41.1
2018-01-18 14:59:59+00:00,51.8
2018-01-18 15:59:59+00:00,53.4
2018-01-18 16:59:59+00:00,46.3
2018-01-18 17:59:59+00:00,64.0
2018-01-18 18:59:59+00:00,36.7
2018-01-18 19:59:59+00:00,48.1
2018-01-18 20:59:59+00:00,42.9
2018-01-18 21:59:59+00:00,44.4
2018-01-18 22:59:59+00:00,68.1
2018-01-18 23:59:59+00:00,51.3
2018-01-19 00:59:59+00:00,41.1
2018-01-19 01:59:59+00:00,33.3
2018-01-19 02:59:59+00:00,34.7
2018-01-19 03:59:59+00:00,32.9
2018-01-19 04:59:59+00:00,43.2
2018-01-19 05:59:59+00:00,41.6
2018-01-19 06:59:59+00:00,69.6
2018-01-19 07:59:59+00:00,100.4
2018-01-19 08:59:59+00:00,87.9
2018-01-19 09:59:59+00:00,82.4
2018-01-19 10:59:59+00:00,42.3
2018-01-19 11:59:59+00:00,40.5
2018-01-19 12:59:59+00:00,55.9
2018-01-19 13:59:59+00:00,53.4
2018-01-19 14:59:59+00:00,57.9
2018-01-19 15:59:59+00:00,69.8
2018-01-19 16:59:59+00:00,83.4
2018-01-19 17:59:59+00:00,45.3
2018-01-19 18:59:59+00:00,65.4
2018-01-19 19:59:59+00:00,51.3
2018-01-19 20:59:59+00:00,45.0
2018-01-19 21:59:59+00:00,38.3
2018-01-19 22:59:59+00:00,67.2
2018-01-19 23:59:59+00:00,40.0
2018-01-20 00:59:59+00:00,40.6
2018-01-20 01:59:59+00:00,38.6
2018-01-20 02:59:59+00:00,38.9
2018-01-20 03:59:59+00:00,30.2
2018-01-20 04:59:59+00:00,35.2
2018-01-20 05:59:59+00:00,39.8
2018-01-20 06:59:59+00:00,53.8
2018-01-20 07:59:59+00:00,88.59999999999998
2018-01-20 08:59:59+00:00,92.5
2018-01-20 09:59:59+00:00,100.4
2018-01-20 10:59:59+00:00,106.2
2018-01-20 11:59:59+00:00,98.9
2018-01-20 12:59:59+00:00,79.79999999999998
2018-01-20 13:59:59+00:00,78.09999999999998
2018-01-20 14:59:59+00:00,58.5
2018-01-20 15:59:59+00:00,50.7
2018-01-20 16:59:59+00:00,61.7
2018-01-20 17:59:59+00:00,57.3
2018-01-20 18:59:59+00:00,61.1
2018-01-20 19:59:59+00:00,41.9
2018-01-20 20:59:59+00:00,35.1
2018-01-20 21:59:59+00:00,30.9
2018-01-20 22:59:59+00:00,45.2
2018-01-20 23:59:59+00:00,43.6
2018-01-21 00:59:59+00:00,42.5
2018-01-21 01:59:59+00:00,12.7
2018-01-21 02:59:59+00:00,50.8
2018-01-21 03:59:59+00:00,42.6
2018-01-21 04:59:59+00:00,41.5
2018-01-21 05:59:59+00:00,30.6
2018-01-21 06:59:59+00:00,54.4
2018-01-21 07:59:59+00:00,49.2
2018-01-21 08:59:59+00:00,45.3
2018-01-21 09:59:59+00:00,44.9
2018-01-21 10:59:59+00:00,33.0
2018-01-21 11:59:59+00:00,29.6
2018-01-21 12:59:59+00:00,42.3
2018-01-21 13:59:59+00:00,44.1
2018-01-21 14:59:59+00:00,41.4
2018-01-21 15:59:59+00:00,60.8
2018-01-21 16:59:59+00:00,28.8
2018-01-21 17:59:59+00:00,33.6
2018-01-21 18:59:59+00:00,34.7
2018-01-21 19:59:59+00:00,32.1
2018-01-21 20:59:59+00:00,31.6
2018-01-21 21:59:59+00:00,29.7
2018-01-21 22:59:59+00:00,29.4
2018-01-21 23:59:59+00:00,49.4
2018-01-22 00:59:59+00:00,43.3
2018-01-22 01:59:59+00:00,0.2
2018-01-22 02:59:59+00:00,22.0
2018-01-22 03:59:59+00:00,37.8
2018-01-22 04:59:59+00:00,40.4
2018-01-22 05:59:59+00:00,44.9
2018-01-22 06:59:59+00:00,125.6
2018-01-22 07:59:59+00:00,138.5
2018-01-22 08:59:59+00:00,118.0
2018-01-22 09:59:59+00:00,70.9
2018-01-22 10:59:59+00:00,57.7
2018-01-22 11:59:59+00:00,36.8
2018-01-22 12:59:59+00:00,38.8
2018-01-22 13:59:59+00:00,37.6
2018-01-22 14:59:59+00:00,56.5
2018-01-22 15:59:59+00:00,50.3
2018-01-22 16:59:59+00:00,45.2
2018-01-22 17:59:59+00:00,56.7
2018-01-22 18:59:59+00:00,48.1
2018-01-22 19:59:59+00:00,49.0
2018-01-22 20:59:59+00:00,39.5
2018-01-22 21:59:59+00:00,34.9
2018-01-22 22:59:59+00:00,20.1
2018-01-22 23:59:59+00:00,45.7
2018-01-23 00:59:59+00:00,35.0
2018-01-23 01:59:59+00:00,17.1
2018-01-23 02:59:59+00:00,5.3
2018-01-23 03:59:59+00:00,21.4
2018-01-23 04:59:59+00:00,30.4
2018-01-23 05:59:59+00:00,35.8
2018-01-23 06:59:59+00:00,51.6
2018-01-23 07:59:59+00:00,107.7
2018-01-23 08:59:59+00:00,110.6
2018-01-23 09:59:59+00:00,83.0
2018-01-23 10:59:59+00:00,103.8
2018-01-23 11:59:59+00:00,78.5
2018-01-23 12:59:59+00:00,63.7
2018-01-23 13:59:59+00:00,48.8
2018-01-23 14:59:59+00:00,49.1
2018-01-23 15:59:59+00:00,69.2
2018-01-23 16:59:59+00:00,39.8
2018-01-23 17:59:59+00:00,42.1
2018-01-23 18:59:59+00:00,51.7
2018-01-23 19:59:59+00:00,41.9
2018-01-23 20:59:59+00:00,33.5
2018-01-23 21:59:59+00:00,28.9
2018-01-23 22:59:59+00:00,27.1
2018-01-23 23:59:59+00:00,45.2
2018-01-24 00:59:59+00:00,12.1
2018-01-24 01:59:59+00:00,36.2
2018-01-24 02:59:59+00:00,8.3
2018-01-24 03:59:59+00:00,18.8
2018-01-24 04:59:59+00:00,13.8
2018-01-24 05:59:59+00:00,24.4
2018-01-24 06:59:59+00:00,79.0
2018-01-24 07:59:59+00:00,101.1
2018-01-24 08:59:59+00:00,80.5
2018-01-24 09:59:59+00:00,83.9
2018-01-24 10:59:59+00:00,67.6
2018-01-24 11:59:59+00:00,79.79999999999998
2018-01-24 12:59:59+00:00,68.9
2018-01-24 13:59:59+00:00,66.5
2018-01-24 14:59:59+00:00,68.3
2018-01-24 15:59:59+00:00,63.3
2018-01-24 16:59:59+00:00,58.0
2018-01-24 17:59:59+00:00,51.2
2018-01-24 18:59:59+00:00,59.2
2018-01-24 19:59:59+00:00,40.3
2018-01-24 20:59:59+00:00,34.3
2018-01-24 21:59:59+00:00,31.8
2018-01-24 22:59:59+00:00,27.1
2018-01-24 23:59:59+00:00,22.6
2018-01-25 00:59:59+00:00,59.4
2018-01-25 01:59:59+00:00,62.2
2018-01-25 02:59:59+00:00,61.2
2018-01-25 03:59:59+00:00,70.8
2018-01-25 04:59:59+00:00,42.2
2018-01-25 05:59:59+00:00,38.0
2018-01-25 06:59:59+00:00,58.4
2018-01-25 07:59:59+00:00,75.4
2018-01-25 08:59:59+00:00,127.6
2018-01-25 09:59:59+00:00,130.1
2018-01-25 10:59:59+00:00,138.3
2018-01-25 11:59:59+00:00,61.5
2018-01-25 12:59:59+00:00,37.5
2018-01-25 13:59:59+00:00,42.4
2018-01-25 14:59:59+00:00,37.0
2018-01-25 15:59:59+00:00,54.2
2018-01-25 16:59:59+00:00,83.29999999999998
2018-01-25 17:59:59+00:00,68.3
2018-01-25 18:59:59+00:00,55.3
2018-01-25 19:59:59+00:00,46.2
2018-01-25 20:59:59+00:00,25.3
2018-01-25 21:59:59+00:00,26.0
2018-01-25 22:59:59+00:00,27.3
2018-01-25 23:59:59+00:00,23.6
2018-01-26 00:59:59+00:00,44.4
2018-01-26 01:59:59+00:00,43.7
2018-01-26 02:59:59+00:00,38.0
2018-01-26 03:59:59+00:00,53.6
2018-01-26 04:59:59+00:00,43.0
2018-01-26 05:59:59+00:00,52.2
2018-01-26 06:59:59+00:00,62.4
2018-01-26 07:59:59+00:00,78.0
2018-01-26 08:59:59+00:00,99.2
2018-01-26 09:59:59+00:00,88.2
2018-01-26 10:59:59+00:00,102.8
2018-01-26 11:59:59+00:00,90.1
2018-01-26 12:59:59+00:00,75.4
2018-01-26 13:59:59+00:00,96.3
2018-01-26 14:59:59+00:00,97.1
2018-01-26 15:59:59+00:00,106.2
2018-01-26 16:59:59+00:00,73.2
2018-01-26 17:59:59+00:00,48.7
2018-01-26 18:59:59+00:00,52.4
2018-01-26 19:59:59+00:00,57.7
2018-01-26 20:59:59+00:00,34.8
2018-01-26 21:59:59+00:00,36.2
2018-01-26 22:59:59+00:00,43.6
2018-01-26 23:59:59+00:00,23.7
2018-01-27 00:59:59+00:00,16.1
2018-01-27 01:59:59+00:00,42.4
2018-01-27 02:59:59+00:00,55.7
2018-01-27 03:59:59+00:00,29.2
2018-01-27 04:59:59+00:00,18.5
2018-01-27 05:59:59+00:00,18.9
2018-01-27 06:59:59+00:00,43.1
2018-01-27 07:59:59+00:00,72.0
2018-01-27 08:59:59+00:00,130.3
2018-01-27 09:59:59+00:00,125.0
2018-01-27 10:59:59+00:00,115.9
2018-01-27 11:59:59+00:00,113.2
2018-01-27 12:59:59+00:00,81.4
2018-01-27 13:59:59+00:00,66.8
2018-01-27 14:59:59+00:00,81.59999999999998
2018-01-27 15:59:59+00:00,84.9
2018-01-27 16:59:59+00:00,89.09999999999998
2018-01-27 17:59:59+00:00,53.4
2018-01-27 18:59:59+00:00,42.7
2018-01-27 19:59:59+00:00,47.1
2018-01-27 20:59:59+00:00,43.1
2018-01-27 21:59:59+00:00,34.3
2018-01-27 22:59:59+00:00,73.29999999999998
2018-01-27 23:59:59+00:00,76.4
2018-01-28 00:59:59+00:00,30.2
2018-01-28 01:59:59+00:00,76.2
2018-01-28 02:59:59+00:00,87.2
2018-01-28 03:59:59+00:00,77.5
2018-01-28 04:59:59+00:00,75.0
2018-01-28 05:59:59+00:00,56.4
2018-01-28 06:59:59+00:00,45.9
2018-01-28 07:59:59+00:00,64.6
2018-01-28 08:59:59+00:00,79.2
2018-01-28 09:59:59+00:00,96.9
2018-01-28 10:59:59+00:00,92.1
2018-01-28 11:59:59+00:00,86.0
2018-01-28 12:59:59+00:00,61.3
2018-01-28 13:59:59+00:00,45.9
2018-01-28 14:59:59+00:00,57.5
2018-01-28 15:59:59+00:00,53.3
2018-01-28 16:59:59+00:00,58.9
2018-01-28 17:59:59+00:00,24.2
2018-01-28 18:59:59+00:00,19.9
2018-01-28 19:59:59+00:00,20.6
2018-01-28 20:59:59+00:00,21.2
2018-01-28 21:59:59+00:00,26.9
2018-01-28 22:59:59+00:00,30.4
2018-01-28 23:59:59+00:00,54.4
2018-01-29 00:59:59+00:00,35.0
2018-01-29 01:59:59+00:00,4.7
2018-01-29 02:59:59+00:00,15.9
2018-01-29 03:59:59+00:00,52.2
2018-01-29 04:59:59+00:00,30.0
2018-01-29 05:59:59+00:00,33.6
2018-01-29 06:59:59+00:00,65.2
2018-01-29 07:59:59+00:00,36.1
2018-01-29 08:59:59+00:00,54.53815513506887
2018-01-29 09:59:59+00:00,60.85254406750234
2018-01-29 10:59:59+00:00,51.609174327496774
2018-01-29 11:59:59+00:00,78.09999999999998
2018-01-29 12:59:59+00:00,74.9
2018-01-29 13:59:59+00:00,59.0
2018-01-29 14:59:59+00:00,72.79999999999998
2018-01-29 15:59:59+00:00,43.153991300594825
2018-01-29 16:59:59+00:00,49.3
2018-01-29 17:59:59+00:00,51.2
2018-01-29 18:59:59+00:00,46.7
2018-01-29 19:59:59+00:00,39.5
2018-01-29 20:59:59+00:00,25.9
2018-01-29 21:59:59+00:00,26.8
2018-01-29 22:59:59+00:00,24.5
2018-01-29 23:59:59+00:00,29.9
2018-01-30 00:59:59+00:00,34.8
2018-01-30 01:59:59+00:00,45.5
2018-01-30 02:59:59+00:00,44.3
2018-01-30 03:59:59+00:00,26.6
2018-01-30 04:59:59+00:00,30.1
2018-01-30 05:59:59+00:00,51.9
2018-01-30 06:59:59+00:00,70.5
2018-01-30 07:59:59+00:00,75.0
2018-01-30 08:59:59+00:00,88.2
2018-01-30 09:59:59+00:00,99.9
2018-01-30 10:59:59+00:00,93.6
2018-01-30 11:59:59+00:00,137.5
2018-01-30 12:59:59+00:00,93.1
2018-01-30 13:59:59+00:00,54.8
2018-01-30 14:59:59+00:00,58.4
2018-01-30 15:59:59+00:00,74.79999999999998
2018-01-30 16:59:59+00:00,52.0
2018-01-30 17:59:59+00:00,46.9
2018-01-30 18:59:59+00:00,43.0
2018-01-30 19:59:59+00:00,43.9
2018-01-30 20:59:59+00:00,33.5
2018-01-30 21:59:59+00:00,37.7
2018-01-30 22:59:59+00:00,35.6
2018-01-30 23:59:59+00:00,77.79999999999998
2018-01-31 00:59:59+00:00,66.6
2018-01-31 01:59:59+00:00,50.8
2018-01-31 02:59:59+00:00,46.2
2018-01-31 03:59:59+00:00,41.5
2018-01-31 04:59:59+00:00,17.8
2018-01-31 05:59:59+00:00,48.5
2018-01-31 06:59:59+00:00,78.09999999999998
2018-01-31 07:59:59+00:00,64.1
2018-01-31 08:59:59+00:00,68.9
2018-01-31 09:59:59+00:00,85.2
2018-01-31 10:59:59+00:00,66.2
2018-01-31 11:59:59+00:00,64.7
2018-01-31 12:59:59+00:00,64.8
2018-01-31 13:59:59+00:00,69.4
2018-01-31 14:59:59+00:00,73.29999999999998
2018-01-31 15:59:59+00:00,72.59999999999998
2018-01-31 16:59:59+00:00,63.0
2018-01-31 17:59:59+00:00,59.2
2018-01-31 18:59:59+00:00,57.4
2018-01-31 19:59:59+00:00,50.0
2018-01-31 20:59:59+00:00,36.3
2018-01-31 21:59:59+00:00,32.3
2018-01-31 22:59:59+00:00,24.7
2018-01-31 23:59:59+00:00,18.3
2018-02-01 00:59:59+00:00,28.1
2018-02-01 01:59:59+00:00,35.6
2018-02-01 02:59:59+00:00,40.3
2018-02-01 03:59:59+00:00,36.4
2018-02-01 04:59:59+00:00,35.7
2018-02-01 05:59:59+00:00,37.0
2018-02-01 06:59:59+00:00,51.3
2018-02-01 07:59:59+00:00,81.09999999999998
2018-02-01 08:59:59+00:00,103.8
2018-02-01 09:59:59+00:00,109.2
2018-02-01 10:59:59+00:00,113.4
2018-02-01 11:59:59+00:00,84.0
2018-02-01 12:59:59+00:00,74.9
2018-02-01 13:59:59+00:00,59.2
2018-02-01 14:59:59+00:00,61.8
2018-02-01 15:59:59+00:00,59.1
2018-02-01 16:59:59+00:00,49.7
2018-02-01 17:59:59+00:00,54.4
2018-02-01 18:59:59+00:00,57.1
2018-02-01 19:59:59+00:00,48.5
2018-02-01 20:59:59+00:00,32.3
2018-02-01 21:59:59+00:00,29.6
2018-02-01 22:59:59+00:00,23.9
2018-02-01 23:59:59+00:00,13.3
2018-02-02 00:59:59+00:00,11.5
2018-02-02 01:59:59+00:00,16.8
2018-02-02 02:59:59+00:00,17.7
2018-02-02 03:59:59+00:00,18.5
2018-02-02 04:59:59+00:00,17.5
2018-02-02 05:59:59+00:00,17.1
2018-02-02 06:59:59+00:00,35.5
2018-02-02 07:59:59+00:00,37.7
2018-02-02 08:59:59+00:00,45.4
2018-02-02 09:59:59+00:00,73.09999999999998
2018-02-02 10:59:59+00:00,78.0
2018-02-02 11:59:59+00:00,53.0
2018-02-02 12:59:59+00:00,70.7
2018-02-02 13:59:59+00:00,65.1
2018-02-02 14:59:59+00:00,69.4
2018-02-02 15:59:59+00:00,44.1
2018-02-02 16:59:59+00:00,37.8
2018-02-02 17:59:59+00:00,45.1
2018-02-02 18:59:59+00:00,52.2
2018-02-02 19:59:59+00:00,66.7
2018-02-02 20:59:59+00:00,59.7
2018-02-02 21:59:59+00:00,46.0
2018-02-02 22:59:59+00:00,68.1
2018-02-02 23:59:59+00:00,59.1
2018-02-03 00:59:59+00:00,50.3
2018-02-03 01:59:59+00:00,53.0
2018-02-03 02:59:59+00:00,31.6
2018-02-03 03:59:59+00:00,43.8
2018-02-03 04:59:59+00:00,29.4
2018-02-03 05:59:59+00:00,32.7
2018-02-03 06:59:59+00:00,70.3
2018-02-03 07:59:59+00:00,64.4
2018-02-03 08:59:59+00:00,54.8
2018-02-03 09:59:59+00:00,52.9
2018-02-03 10:59:59+00:00,67.3
2018-02-03 11:59:59+00:00,60.5
2018-02-03 12:59:59+00:00,45.5
2018-02-03 13:59:59+00:00,47.0
2018-02-03 14:59:59+00:00,52.2
2018-02-03 15:59:59+00:00,41.1
2018-02-03 16:59:59+00:00,28.0
2018-02-03 17:59:59+00:00,26.6
2018-02-03 18:59:59+00:00,41.3
2018-02-03 19:59:59+00:00,37.0
2018-02-03 20:59:59+00:00,23.7
2018-02-03 21:59:59+00:00,28.9
2018-02-03 22:59:59+00:00,22.8
2018-02-03 23:59:59+00:00,45.0
2018-02-04 00:59:59+00:00,20.9
2018-02-04 01:59:59+00:00,17.4
2018-02-04 02:59:59+00:00,18.2
2018-02-04 03:59:59+00:00,14.9
2018-02-04 04:59:59+00:00,17.5
2018-02-04 05:59:59+00:00,33.7
2018-02-04 06:59:59+00:00,47.8
2018-02-04 07:59:59+00:00,39.6
2018-02-04 08:59:59+00:00,35.8
2018-02-04 09:59:59+00:00,36.9
2018-02-04 10:59:59+00:00,54.8
2018-02-04 11:59:59+00:00,49.4
2018-02-04 12:59:59+00:00,29.1
2018-02-04 13:59:59+00:00,35.3
2018-02-04 14:59:59+00:00,32.0
2018-02-04 15:59:59+00:00,39.3
2018-02-04 16:59:59+00:00,34.9
2018-02-04 17:59:59+00:00,28.3
2018-02-04 18:59:59+00:00,25.1
2018-02-04 19:59:59+00:00,24.3
2018-02-04 20:59:59+00:00,21.2
2018-02-04 21:59:59+00:00,20.4
2018-02-04 22:59:59+00:00,26.6
2018-02-04 23:59:59+00:00,34.0
2018-02-05 00:59:59+00:00,11.2
2018-02-05 01:59:59+00:00,13.6
2018-02-05 02:59:59+00:00,20.4
2018-02-05 03:59:59+00:00,17.9
2018-02-05 04:59:59+00:00,27.6
2018-02-05 05:59:59+00:00,17.2
2018-02-05 06:59:59+00:00,24.7
2018-02-05 07:59:59+00:00,45.3
2018-02-05 08:59:59+00:00,64.1
2018-02-05 09:59:59+00:00,48.1
2018-02-05 10:59:59+00:00,49.3
2018-02-05 11:59:59+00:00,38.4
2018-02-05 12:59:59+00:00,59.5
2018-02-05 13:59:59+00:00,47.5
2018-02-05 14:59:59+00:00,30.1
2018-02-05 15:59:59+00:00,32.1
2018-02-05 16:59:59+00:00,47.8
2018-02-05 17:59:59+00:00,44.5
2018-02-05 18:59:59+00:00,32.7
2018-02-05 19:59:59+00:00,61.5
2018-02-05 20:59:59+00:00,41.4
2018-02-05 21:59:59+00:00,25.5
2018-02-05 22:59:59+00:00,43.0
2018-02-05 23:59:59+00:00,47.8
2018-02-06 00:59:59+00:00,37.4
2018-02-06 01:59:59+00:00,51.0
2018-02-06 02:59:59+00:00,39.1
2018-02-06 03:59:59+00:00,40.5
2018-02-06 04:59:59+00:00,41.5
2018-02-06 05:59:59+00:00,30.2
2018-02-06 06:59:59+00:00,24.9
2018-02-06 07:59:59+00:00,56.3
2018-02-06 08:59:59+00:00,87.59999999999998
2018-02-06 09:59:59+00:00,75.7
2018-02-06 10:59:59+00:00,41.5
2018-02-06 11:59:59+00:00,51.2
2018-02-06 12:59:59+00:00,57.9
2018-02-06 13:59:59+00:00,48.8
2018-02-06 14:59:59+00:00,45.9
2018-02-06 15:59:59+00:00,23.4
2018-02-06 16:59:59+00:00,46.9
2018-02-06 17:59:59+00:00,37.2
2018-02-06 18:59:59+00:00,39.5
2018-02-06 19:59:59+00:00,39.6
2018-02-06 20:59:59+00:00,33.1
2018-02-06 21:59:59+00:00,36.1
2018-02-06 22:59:59+00:00,23.0
2018-02-06 23:59:59+00:00,16.3
2018-02-07 00:59:59+00:00,18.8
2018-02-07 01:59:59+00:00,24.4
2018-02-07 02:59:59+00:00,39.8
2018-02-07 03:59:59+00:00,44.7
2018-02-07 04:59:59+00:00,46.5
2018-02-07 05:59:59+00:00,45.8
2018-02-07 06:59:59+00:00,62.7
2018-02-07 07:59:59+00:00,90.9
2018-02-07 08:59:59+00:00,73.0
2018-02-07 09:59:59+00:00,85.9
2018-02-07 10:59:59+00:00,82.2
2018-02-07 11:59:59+00:00,60.5
2018-02-07 12:59:59+00:00,56.0
2018-02-07 13:59:59+00:00,68.2
2018-02-07 14:59:59+00:00,64.1
2018-02-07 15:59:59+00:00,39.8
2018-02-07 16:59:59+00:00,33.7
2018-02-07 17:59:59+00:00,35.8
2018-02-07 18:59:59+00:00,43.3
2018-02-07 19:59:59+00:00,34.9
2018-02-07 20:59:59+00:00,21.9
2018-02-07 21:59:59+00:00,17.6
2018-02-07 22:59:59+00:00,23.5
2018-02-07 23:59:59+00:00,25.8
2018-02-08 00:59:59+00:00,10.3
2018-02-08 01:59:59+00:00,33.5
2018-02-08 02:59:59+00:00,38.4
2018-02-08 03:59:59+00:00,39.1
2018-02-08 04:59:59+00:00,31.7
2018-02-08 05:59:59+00:00,26.9
2018-02-08 06:59:59+00:00,46.0
2018-02-08 07:59:59+00:00,66.9
2018-02-08 08:59:59+00:00,80.7
2018-02-08 09:59:59+00:00,64.6
2018-02-08 10:59:59+00:00,96.7
2018-02-08 11:59:59+00:00,78.29999999999998
2018-02-08 12:59:59+00:00,55.0
2018-02-08 13:59:59+00:00,36.7
2018-02-08 14:59:59+00:00,33.7
2018-02-08 15:59:59+00:00,33.4
2018-02-08 16:59:59+00:00,39.1
2018-02-08 17:59:59+00:00,30.6
2018-02-08 18:59:59+00:00,34.5
2018-02-08 19:59:59+00:00,38.6
2018-02-08 20:59:59+00:00,29.4
2018-02-08 21:59:59+00:00,27.2
2018-02-08 22:59:59+00:00,25.4
2018-02-08 23:59:59+00:00,20.6
2018-02-09 00:59:59+00:00,14.0
2018-02-09 01:59:59+00:00,29.9
2018-02-09 02:59:59+00:00,35.1
2018-02-09 03:59:59+00:00,28.5
2018-02-09 04:59:59+00:00,19.6
2018-02-09 05:59:59+00:00,15.1
2018-02-09 06:59:59+00:00,51.3
2018-02-09 07:59:59+00:00,63.7
2018-02-09 08:59:59+00:00,56.7
2018-02-09 09:59:59+00:00,71.4
2018-02-09 10:59:59+00:00,72.7
2018-02-09 11:59:59+00:00,64.7
2018-02-09 12:59:59+00:00,68.4
2018-02-09 13:59:59+00:00,59.2
2018-02-09 14:59:59+00:00,46.7
2018-02-09 15:59:59+00:00,36.9
2018-02-09 16:59:59+00:00,43.2
2018-02-09 17:59:59+00:00,37.8
2018-02-09 18:59:59+00:00,45.4
2018-02-09 19:59:59+00:00,38.9
2018-02-09 20:59:59+00:00,25.6
2018-02-09 21:59:59+00:00,25.4
2018-02-09 22:59:59+00:00,23.2
2018-02-09 23:59:59+00:00,25.4
2018-02-10 00:59:59+00:00,33.0
2018-02-10 01:59:59+00:00,40.1
2018-02-10 02:59:59+00:00,44.2
2018-02-10 03:59:59+00:00,39.2
2018-02-10 04:59:59+00:00,43.7
2018-02-10 05:59:59+00:00,40.6
2018-02-10 06:59:59+00:00,36.2
2018-02-10 07:59:59+00:00,43.3
2018-02-10 08:59:59+00:00,61.4
2018-02-10 09:59:59+00:00,47.1
2018-02-10 10:59:59+00:00,57.5
2018-02-10 11:59:59+00:00,33.2
2018-02-10 12:59:59+00:00,44.8
2018-02-10 13:59:59+00:00,26.8
2018-02-10 14:59:59+00:00,38.2
2018-02-10 15:59:59+00:00,37.3
2018-02-10 16:59:59+00:00,32.5
2018-02-10 17:59:59+00:00,32.5
2018-02-10 18:59:59+00:00,29.3
2018-02-10 19:59:59+00:00,26.0
2018-02-10 20:59:59+00:00,22.9
2018-02-10 21:59:59+00:00,27.2
2018-02-10 22:59:59+00:00,23.4
2018-02-10 23:59:59+00:00,26.4
2018-02-11 00:59:59+00:00,42.3
2018-02-11 01:59:59+00:00,30.8
2018-02-11 02:59:59+00:00,3.0
2018-02-11 03:59:59+00:00,23.1
2018-02-11 04:59:59+00:00,26.0
2018-02-11 05:59:59+00:00,16.0
2018-02-11 06:59:59+00:00,13.3
2018-02-11 07:59:59+00:00,15.7
2018-02-11 08:59:59+00:00,19.7
2018-02-11 09:59:59+00:00,14.8
2018-02-11 10:59:59+00:00,12.7
2018-02-11 11:59:59+00:00,24.0
2018-02-11 12:59:59+00:00,32.9
2018-02-11 13:59:59+00:00,26.8
2018-02-11 14:59:59+00:00,23.0
2018-02-11 15:59:59+00:00,19.6
2018-02-11 16:59:59+00:00,24.9
2018-02-11 17:59:59+00:00,27.3
2018-02-11 18:59:59+00:00,29.3
2018-02-11 19:59:59+00:00,16.8
2018-02-11 20:59:59+00:00,21.4
2018-02-11 21:59:59+00:00,15.7
2018-02-11 22:59:59+00:00,10.6
2018-02-11 23:59:59+00:00,11.0
2018-02-12 00:59:59+00:00,22.7
2018-02-12 01:59:59+00:00,21.1
2018-02-12 02:59:59+00:00,20.5
2018-02-12 03:59:59+00:00,24.4
2018-02-12 04:59:59+00:00,25.4
2018-02-12 05:59:59+00:00,27.3
2018-02-12 06:59:59+00:00,34.8
2018-02-12 07:59:59+00:00,62.6
2018-02-12 08:59:59+00:00,61.7
2018-02-12 09:59:59+00:00,67.1
2018-02-12 10:59:59+00:00,44.7
2018-02-12 11:59:59+00:00,46.1
2018-02-12 12:59:59+00:00,39.3
2018-02-12 13:59:59+00:00,50.1
2018-02-12 14:59:59+00:00,62.4
2018-02-12 15:59:59+00:00,53.7
2018-02-12 16:59:59+00:00,45.2
2018-02-12 17:59:59+00:00,41.3
2018-02-12 18:59:59+00:00,52.3
2018-02-12 19:59:59+00:00,50.4
2018-02-12 20:59:59+00:00,48.6
2018-02-12 21:59:59+00:00,33.2
2018-02-12 22:59:59+00:00,25.8
2018-02-12 23:59:59+00:00,24.4
2018-02-13 00:59:59+00:00,33.9
2018-02-13 01:59:59+00:00,47.3
2018-02-13 02:59:59+00:00,43.9
2018-02-13 03:59:59+00:00,36.1
2018-02-13 04:59:59+00:00,37.1
2018-02-13 05:59:59+00:00,45.4
2018-02-13 06:59:59+00:00,63.7
2018-02-13 07:59:59+00:00,86.09999999999998
2018-02-13 08:59:59+00:00,94.4
2018-02-13 09:59:59+00:00,103.0
2018-02-13 10:59:59+00:00,97.3
2018-02-13 11:59:59+00:00,95.6
2018-02-13 12:59:59+00:00,59.9
2018-02-13 13:59:59+00:00,73.0
2018-02-13 14:59:59+00:00,31.5
2018-02-13 15:59:59+00:00,45.3
2018-02-13 16:59:59+00:00,47.4
2018-02-13 17:59:59+00:00,41.0
2018-02-13 18:59:59+00:00,53.6
2018-02-13 19:59:59+00:00,49.2
2018-02-13 20:59:59+00:00,41.7
2018-02-13 21:59:59+00:00,44.1
2018-02-13 22:59:59+00:00,26.2
2018-02-13 23:59:59+00:00,20.7
2018-02-14 00:59:59+00:00,22.9
2018-02-14 01:59:59+00:00,43.3
2018-02-14 02:59:59+00:00,44.1
2018-02-14 03:59:59+00:00,44.4
2018-02-14 04:59:59+00:00,38.0
2018-02-14 05:59:59+00:00,40.8
2018-02-14 06:59:59+00:00,61.8
2018-02-14 07:59:59+00:00,80.2
2018-02-14 08:59:59+00:00,92.1
2018-02-14 09:59:59+00:00,102.3
2018-02-14 10:59:59+00:00,103.8
2018-02-14 11:59:59+00:00,56.7
2018-02-14 12:59:59+00:00,47.9
2018-02-14 13:59:59+00:00,57.6
2018-02-14 14:59:59+00:00,65.3
2018-02-14 15:59:59+00:00,54.1
2018-02-14 16:59:59+00:00,47.0
2018-02-14 17:59:59+00:00,44.5
2018-02-14 18:59:59+00:00,41.8
